entry_index,exit_index,entry_time,exit_time,position,entry_price,exit_price,pnl,size,equity_after,exit_reason
84412,84414,2024-04-29 03:00:00,2024-04-29 05:00:00,long,19113.25,19075.5,-1963.0,52,1917896.75,stop_loss
84415,84418,2024-04-29 06:00:00,2024-04-29 09:00:00,long,19105.5,19073.5,-1664.0,52,1915933.75,stop_loss
84419,84431,2024-04-29 10:00:00,2024-04-29 23:00:00,long,19093.0,19118.25,1313.0,52,1914269.75,eod
84434,84436,2024-04-30 02:00:00,2024-04-30 04:00:00,long,19106.75,19078.25,-1482.0,52,1915582.75,stop_loss
84437,84440,2024-04-30 05:00:00,2024-04-30 08:00:00,long,19080.5,19033.0,-2470.0,52,1914100.75,stop_loss
84441,84442,2024-04-30 09:00:00,2024-04-30 10:00:00,long,19078.75,19045.25,-1742.0,52,1911630.75,stop_loss
84444,84446,2024-04-30 12:00:00,2024-04-30 14:00:00,long,18911.5,18888.5,-1196.0,52,1909888.75,stop_loss
84447,84448,2024-04-30 15:00:00,2024-04-30 16:00:00,long,18771.25,18715.5,-2954.75,53,1908692.75,stop_loss
84453,84454,2024-04-30 22:00:00,2024-04-30 23:00:00,long,18722.5,18733.0,556.5,53,1905738.0,eod
84457,84460,2024-05-01 02:00:00,2024-05-01 05:00:00,long,18693.0,18642.75,-2663.25,53,1906294.5,stop_loss
84461,84466,2024-05-01 06:00:00,2024-05-01 11:00:00,long,18666.5,18628.75,-2000.75,53,1903631.25,stop_loss
84467,84469,2024-05-01 12:00:00,2024-05-01 14:00:00,long,18639.75,18957.75,16854.0,53,1901630.5,take_profit
84471,84474,2024-05-01 16:00:00,2024-05-01 20:00:00,long,18681.75,18745.75,3392.0,53,1918484.5,take_profit
84476,84477,2024-05-01 22:00:00,2024-05-01 23:00:00,long,18762.25,18756.0,-331.25,53,1921876.5,eod
84479,84487,2024-05-02 01:00:00,2024-05-02 09:00:00,long,18747.75,18707.25,-2146.5,53,1921545.25,stop_loss
84488,84491,2024-05-02 10:00:00,2024-05-02 13:00:00,long,18736.0,18801.75,3484.75,53,1919398.75,take_profit
84494,84500,2024-05-02 16:00:00,2024-05-02 23:00:00,long,18950.0,18970.0,1040.0,52,1922883.5,eod
84502,84503,2024-05-03 01:00:00,2024-05-03 02:00:00,long,18963.25,18941.0,-1157.0,52,1923923.5,stop_loss
84504,84505,2024-05-03 03:00:00,2024-05-03 04:00:00,long,18953.75,18967.25,702.0,52,1922766.5,eow
84507,84508,2024-05-03 06:00:00,2024-05-03 07:00:00,long,18960.5,18954.75,-299.0,52,1923468.5,eow
84509,84510,2024-05-03 08:00:00,2024-05-03 09:00:00,long,19131.25,19229.5,5109.0,52,1923169.5,take_profit
84512,84513,2024-05-03 11:00:00,2024-05-03 12:00:00,long,19194.0,19179.25,-767.0,52,1928278.5,eow
84514,84515,2024-05-03 13:00:00,2024-05-03 14:00:00,long,19193.25,19215.75,1170.0,52,1927511.5,eow
84517,84519,2024-05-03 16:00:00,2024-05-05 19:00:00,long,19232.5,19212.0,-1045.5,51,1928681.5,stop_loss
84525,84532,2024-05-06 01:00:00,2024-05-06 08:00:00,long,19202.75,19266.25,3302.0,52,1927636.0,take_profit
84533,84539,2024-05-06 09:00:00,2024-05-06 15:00:00,long,19316.75,19404.25,4462.5,51,1930938.0,take_profit
84542,84546,2024-05-06 19:00:00,2024-05-06 23:00:00,long,19391.25,19395.25,204.0,51,1935400.5,eod
84548,84557,2024-05-07 01:00:00,2024-05-07 10:00:00,long,19386.75,19457.5,3608.25,51,1935604.5,take_profit
84560,84569,2024-05-07 13:00:00,2024-05-07 23:00:00,long,19401.25,19401.5,12.75,51,1939212.75,eod
84570,84577,2024-05-08 00:00:00,2024-05-08 07:00:00,long,19393.0,19359.75,-1695.75,51,1939225.5,stop_loss
84579,84592,2024-05-08 09:00:00,2024-05-08 23:00:00,long,19375.0,19366.75,-420.75,51,1937529.75,eod
84594,84596,2024-05-09 01:00:00,2024-05-09 03:00:00,long,19356.5,19332.75,-1211.25,51,1937109.0,stop_loss
84599,84603,2024-05-09 06:00:00,2024-05-09 10:00:00,long,19342.5,19417.25,3812.25,51,1935897.75,take_profit
84605,84615,2024-05-09 12:00:00,2024-05-09 23:00:00,long,19420.25,19424.5,216.75,51,1939710.0,eod
84616,84617,2024-05-10 00:00:00,2024-05-10 01:00:00,long,19435.0,19434.75,-12.75,51,1939926.75,eow
84618,84619,2024-05-10 02:00:00,2024-05-10 03:00:00,long,19461.0,19451.25,-497.25,51,1939914.0,eow
84620,84621,2024-05-10 04:00:00,2024-05-10 05:00:00,long,19498.25,19509.25,561.0,51,1939416.75,eow
84623,84624,2024-05-10 07:00:00,2024-05-10 08:00:00,long,19492.25,19459.75,-1657.5,51,1939977.75,stop_loss
84625,84626,2024-05-10 09:00:00,2024-05-10 10:00:00,long,19535.75,19426.0,-5597.25,51,1938320.25,stop_loss
84627,84628,2024-05-10 11:00:00,2024-05-10 12:00:00,long,19443.75,19451.75,408.0,51,1932723.0,eow
84630,84631,2024-05-10 14:00:00,2024-05-10 15:00:00,long,19463.25,19461.0,-114.75,51,1933131.0,eow
84640,84659,2024-05-13 01:00:00,2024-05-13 21:00:00,long,19504.0,19483.75,-1032.75,51,1933016.25,stop_loss
84662,84672,2024-05-14 00:00:00,2024-05-14 10:00:00,long,19477.5,19546.0,3493.5,51,1931983.5,take_profit
84675,84676,2024-05-14 13:00:00,2024-05-14 14:00:00,long,19538.25,19616.75,4003.5,51,1935477.0,take_profit
84679,84684,2024-05-14 18:00:00,2024-05-14 23:00:00,long,19631.75,19630.75,-50.0,50,1939480.5,eod
84686,84693,2024-05-15 01:00:00,2024-05-15 08:00:00,long,19621.25,19716.5,4762.5,50,1939430.5,take_profit
84695,84698,2024-05-15 10:00:00,2024-05-15 13:00:00,long,19778.5,19889.0,5525.0,50,1944193.0,take_profit
84700,84707,2024-05-15 15:00:00,2024-05-15 23:00:00,long,19899.75,19939.5,1987.5,50,1949718.0,eod
84709,84716,2024-05-16 01:00:00,2024-05-16 08:00:00,long,19930.5,19901.75,-1437.5,50,1951705.5,stop_loss
84717,84723,2024-05-16 09:00:00,2024-05-16 15:00:00,long,19915.75,19858.0,-2887.5,50,1950268.0,stop_loss
84725,84730,2024-05-16 18:00:00,2024-05-16 23:00:00,long,19858.25,19857.0,-62.5,50,1947380.5,eod
84731,84732,2024-05-17 00:00:00,2024-05-17 01:00:00,long,19865.75,19870.25,225.0,50,1947318.0,eow
84733,84734,2024-05-17 02:00:00,2024-05-17 03:00:00,long,19864.75,19854.5,-512.5,50,1947543.0,eow
84736,84737,2024-05-17 05:00:00,2024-05-17 06:00:00,long,19861.5,19873.75,612.5,50,1947030.5,eow
84739,84740,2024-05-17 08:00:00,2024-05-17 09:00:00,long,19891.25,19845.5,-2287.5,50,1947643.0,stop_loss
84741,84742,2024-05-17 10:00:00,2024-05-17 11:00:00,long,19872.0,19861.0,-550.0,50,1945355.5,eow
84743,84744,2024-05-17 12:00:00,2024-05-17 13:00:00,long,19847.5,19822.5,-1250.0,50,1944805.5,stop_loss
84745,84746,2024-05-17 14:00:00,2024-05-17 15:00:00,long,19824.25,19845.5,1062.5,50,1943555.5,eow
84755,84762,2024-05-20 01:00:00,2024-05-20 08:00:00,long,19884.25,19855.75,-1425.0,50,1944618.0,stop_loss
84763,84776,2024-05-20 09:00:00,2024-05-20 23:00:00,long,19956.5,19958.25,87.5,50,1943193.0,eod
84777,84785,2024-05-21 00:00:00,2024-05-21 08:00:00,long,19960.75,19924.5,-1812.5,50,1943280.5,stop_loss
84787,84797,2024-05-21 10:00:00,2024-05-21 21:00:00,long,19962.0,20023.25,3062.5,50,1941468.0,take_profit
84798,84799,2024-05-21 22:00:00,2024-05-21 23:00:00,long,20019.25,20017.0,-110.25,49,1944530.5,eod
84800,84805,2024-05-22 00:00:00,2024-05-22 05:00:00,long,20016.25,19985.75,-1494.5,49,1944420.25,stop_loss
84807,84813,2024-05-22 07:00:00,2024-05-22 13:00:00,long,19999.5,19978.75,-1037.5,50,1942925.75,stop_loss
84815,84818,2024-05-22 15:00:00,2024-05-22 19:00:00,long,20000.75,20082.0,3981.25,49,1941888.25,take_profit
84820,84822,2024-05-22 21:00:00,2024-05-22 23:00:00,long,20108.25,20168.5,2952.25,49,1945869.5,eod
84825,84831,2024-05-23 02:00:00,2024-05-23 08:00:00,long,20150.25,20212.0,3025.75,49,1948821.75,take_profit
84833,84834,2024-05-23 10:00:00,2024-05-23 11:00:00,long,20015.0,20122.75,5279.75,49,1951847.5,take_profit
84838,84845,2024-05-23 15:00:00,2024-05-23 23:00:00,long,19903.75,19917.75,700.0,50,1957127.25,eod
84846,84847,2024-05-24 00:00:00,2024-05-24 01:00:00,long,19920.0,19916.5,-175.0,50,1957827.25,eow
84849,84850,2024-05-24 03:00:00,2024-05-24 04:00:00,long,19912.25,19943.0,1537.5,50,1957652.25,eow
84852,84853,2024-05-24 06:00:00,2024-05-24 07:00:00,long,19952.5,19966.5,700.0,50,1959189.75,eow
84855,84856,2024-05-24 09:00:00,2024-05-24 10:00:00,long,19956.75,20069.25,5625.0,50,1959889.75,take_profit
84859,84860,2024-05-24 13:00:00,2024-05-24 14:00:00,long,20110.5,20077.75,-1604.75,49,1965514.75,stop_loss
84869,84880,2024-05-27 00:00:00,2024-05-27 11:00:00,long,20068.25,20145.75,3797.5,49,1963910.0,take_profit
84883,84887,2024-05-27 19:00:00,2024-05-27 23:00:00,long,20114.75,20134.25,955.5,49,1967707.5,eod
84890,84897,2024-05-28 02:00:00,2024-05-28 09:00:00,long,20142.75,20071.5,-3491.25,49,1968663.0,stop_loss
84898,84901,2024-05-28 10:00:00,2024-05-28 13:00:00,long,20131.25,20109.25,-1078.0,49,1965171.75,stop_loss
84902,84903,2024-05-28 14:00:00,2024-05-28 15:00:00,long,20074.5,20150.0,3699.5,49,1964093.75,take_profit
84906,84907,2024-05-28 19:00:00,2024-05-28 20:00:00,long,20137.0,20115.75,-1041.25,49,1967793.25,stop_loss
84908,84910,2024-05-28 21:00:00,2024-05-28 23:00:00,long,20116.25,20093.5,-1114.75,49,1966752.0,stop_loss
84911,84912,2024-05-29 00:00:00,2024-05-29 01:00:00,long,20104.25,20066.25,-1862.0,49,1965637.25,stop_loss
84913,84915,2024-05-29 02:00:00,2024-05-29 04:00:00,long,20076.5,20030.25,-2266.25,49,1963775.25,stop_loss
84917,84919,2024-05-29 06:00:00,2024-05-29 08:00:00,long,20016.25,19987.75,-1396.5,49,1961509.0,stop_loss
84920,84926,2024-05-29 09:00:00,2024-05-29 15:00:00,long,20038.5,20017.75,-1016.75,49,1960112.5,stop_loss
84928,84932,2024-05-29 18:00:00,2024-05-29 22:00:00,long,19933.5,19899.25,-1712.5,50,1959095.75,stop_loss
84935,84938,2024-05-30 01:00:00,2024-05-30 04:00:00,long,19881.25,19942.25,3050.0,50,1957383.25,take_profit
84940,84944,2024-05-30 06:00:00,2024-05-30 10:00:00,long,19962.25,19865.5,-4837.5,50,1960433.25,stop_loss
84945,84949,2024-05-30 11:00:00,2024-05-30 15:00:00,long,19876.25,19811.0,-3262.5,50,1955595.75,stop_loss
84950,84951,2024-05-30 16:00:00,2024-05-30 18:00:00,long,19803.0,19777.0,-1300.0,50,1952333.25,stop_loss
84952,84953,2024-05-30 19:00:00,2024-05-30 20:00:00,long,19765.75,19731.75,-1700.0,50,1951033.25,stop_loss
84954,84955,2024-05-30 21:00:00,2024-05-30 22:00:00,long,19762.25,19733.75,-1425.0,50,1949333.25,stop_loss
84956,84957,2024-05-30 23:00:00,2024-05-31 00:00:00,long,19768.75,19761.0,-387.5,50,1947908.25,eow
84958,84959,2024-05-31 01:00:00,2024-05-31 02:00:00,long,19744.5,19757.0,625.0,50,1947520.75,eow
84961,84962,2024-05-31 04:00:00,2024-05-31 05:00:00,long,19751.0,19747.25,-187.5,50,1948145.75,eow
84963,84964,2024-05-31 06:00:00,2024-05-31 07:00:00,long,19728.75,19768.5,1987.5,50,1947958.25,eow
84965,84966,2024-05-31 08:00:00,2024-05-31 09:00:00,long,19854.0,19750.5,-5175.0,50,1949945.75,stop_loss
84969,84970,2024-05-31 12:00:00,2024-05-31 13:00:00,long,19500.0,19548.5,2473.5,51,1944770.75,eow
84972,84973,2024-05-31 15:00:00,2024-05-31 16:00:00,long,19805.75,19777.75,-1400.0,50,1947244.25,stop_loss
84975,84979,2024-06-02 19:00:00,2024-06-02 23:00:00,long,19799.0,19849.25,2512.5,50,1945844.25,eod
84980,84990,2024-06-03 00:00:00,2024-06-03 10:00:00,long,19854.75,19797.75,-2850.0,50,1948356.75,stop_loss
84993,84995,2024-06-03 13:00:00,2024-06-03 15:00:00,long,19764.25,19859.5,4762.5,50,1945506.75,take_profit
84998,85002,2024-06-03 19:00:00,2024-06-03 23:00:00,long,19857.5,19861.5,200.0,50,1950269.25,eod
85003,85005,2024-06-04 00:00:00,2024-06-04 02:00:00,long,19853.25,19807.0,-2312.5,50,1950469.25,stop_loss
85006,85007,2024-06-04 03:00:00,2024-06-04 04:00:00,long,19826.0,19762.75,-3162.5,50,1948156.75,stop_loss
85008,85011,2024-06-04 05:00:00,2024-06-04 08:00:00,long,19750.0,19816.0,3300.0,50,1944994.25,take_profit
85012,85014,2024-06-04 09:00:00,2024-06-04 11:00:00,long,19814.75,19793.0,-1087.5,50,1948294.25,stop_loss
85015,85017,2024-06-04 12:00:00,2024-06-04 14:00:00,long,19836.0,19918.0,4100.0,50,1947206.75,take_profit
85019,85025,2024-06-04 16:00:00,2024-06-04 23:00:00,long,19913.5,19965.25,2587.5,50,1951306.75,eod
85027,85028,2024-06-05 01:00:00,2024-06-05 02:00:00,long,19962.0,19935.25,-1337.5,50,1953894.25,stop_loss
85029,85033,2024-06-05 03:00:00,2024-06-05 07:00:00,long,19937.75,20014.5,3837.5,50,1952556.75,take_profit
85035,85036,2024-06-05 09:00:00,2024-06-05 10:00:00,long,20064.75,20128.75,3136.0,49,1956394.25,take_profit
85041,85048,2024-06-05 15:00:00,2024-06-05 23:00:00,long,20284.25,20306.25,1078.0,49,1959530.25,eod
85051,85058,2024-06-06 02:00:00,2024-06-06 09:00:00,long,20297.5,20240.75,-2780.75,49,1960608.25,stop_loss
85059,85061,2024-06-06 10:00:00,2024-06-06 12:00:00,long,20289.25,20264.0,-1237.25,49,1957827.5,stop_loss
85062,85071,2024-06-06 13:00:00,2024-06-06 23:00:00,long,20279.25,20289.25,490.0,49,1956590.25,eod
85072,85073,2024-06-07 00:00:00,2024-06-07 01:00:00,long,20296.5,20300.0,171.5,49,1957080.25,eow
85075,85076,2024-06-07 03:00:00,2024-06-07 04:00:00,long,20287.5,20284.0,-171.5,49,1957251.75,eow
85079,85080,2024-06-07 07:00:00,2024-06-07 08:00:00,long,20294.75,20189.25,-5169.5,49,1957080.25,stop_loss
85081,85082,2024-06-07 09:00:00,2024-06-07 10:00:00,long,20239.5,20283.75,2168.25,49,1951910.75,eow
85084,85085,2024-06-07 12:00:00,2024-06-07 13:00:00,long,20348.75,20320.5,-1384.25,49,1954079.0,stop_loss
85087,85088,2024-06-07 15:00:00,2024-06-07 16:00:00,long,20247.75,20237.25,-514.5,49,1952694.75,eod
85096,85097,2024-06-10 01:00:00,2024-06-10 02:00:00,long,20250.5,20214.25,-1776.25,49,1952180.25,stop_loss
85098,85099,2024-06-10 03:00:00,2024-06-10 04:00:00,long,20228.25,20204.0,-1188.25,49,1950404.0,stop_loss
85100,85105,2024-06-10 05:00:00,2024-06-10 10:00:00,long,20207.0,20272.5,3209.5,49,1949215.75,take_profit
85110,85113,2024-06-10 15:00:00,2024-06-10 19:00:00,long,20319.25,20292.0,-1335.25,49,1952425.25,stop_loss
85114,85117,2024-06-10 20:00:00,2024-06-10 23:00:00,long,20288.25,20297.5,453.25,49,1951090.0,eod
85119,85122,2024-06-11 01:00:00,2024-06-11 04:00:00,long,20312.25,20271.25,-2009.0,49,1951543.25,stop_loss
85123,85128,2024-06-11 05:00:00,2024-06-11 10:00:00,long,20256.0,20341.25,4177.25,49,1949534.25,take_profit
85130,85131,2024-06-11 12:00:00,2024-06-11 13:00:00,long,20305.5,20371.75,3246.25,49,1953711.5,take_profit
85132,85140,2024-06-11 14:00:00,2024-06-11 23:00:00,long,20417.25,20473.75,2712.0,48,1956957.75,eod
85142,85149,2024-06-12 01:00:00,2024-06-12 08:00:00,long,20472.75,20629.0,7500.0,48,1959669.75,take_profit
85154,85156,2024-06-12 13:00:00,2024-06-12 15:00:00,long,20724.75,20699.25,-1224.0,48,1967169.75,stop_loss
85157,85163,2024-06-12 16:00:00,2024-06-12 23:00:00,long,20817.25,20844.25,1296.0,48,1965945.75,eod
85188,85189,2024-06-14 01:00:00,2024-06-14 02:00:00,long,20853.25,20836.25,-799.0,47,1967241.75,eow
85190,85191,2024-06-14 03:00:00,2024-06-14 04:00:00,long,20848.0,20822.0,-1222.0,47,1966442.75,stop_loss
85194,85195,2024-06-14 07:00:00,2024-06-14 08:00:00,long,20745.5,20768.25,1092.0,48,1965220.75,eow
85196,85197,2024-06-14 09:00:00,2024-06-14 10:00:00,long,20846.25,20835.5,-505.25,47,1966312.75,eow
85199,85200,2024-06-14 12:00:00,2024-06-14 13:00:00,long,20839.25,20864.5,1186.75,47,1965807.5,eow
85202,85203,2024-06-14 15:00:00,2024-06-14 16:00:00,long,20894.5,20903.25,411.25,47,1966994.25,eod
85211,85222,2024-06-17 01:00:00,2024-06-17 12:00:00,long,20907.25,21042.5,6356.75,47,1967405.5,take_profit
85223,85225,2024-06-17 13:00:00,2024-06-17 15:00:00,long,21180.75,21143.5,-1750.75,47,1973762.25,stop_loss
85227,85230,2024-06-17 18:00:00,2024-06-17 21:00:00,long,21154.0,21112.0,-1974.0,47,1972011.5,stop_loss
85231,85232,2024-06-17 22:00:00,2024-06-17 23:00:00,long,21127.5,21131.0,164.5,47,1970037.5,eod
85234,85243,2024-06-18 01:00:00,2024-06-18 10:00:00,long,21137.0,21109.75,-1280.75,47,1970202.0,stop_loss
85246,85255,2024-06-18 13:00:00,2024-06-18 23:00:00,long,21149.5,21166.75,810.75,47,1968921.25,eod
85276,85282,2024-06-20 01:00:00,2024-06-20 07:00:00,long,21274.5,21243.75,-1445.25,47,1969732.0,stop_loss
85285,85286,2024-06-20 10:00:00,2024-06-20 11:00:00,long,21163.5,21110.25,-2502.75,47,1968286.75,stop_loss
85289,85297,2024-06-20 14:00:00,2024-06-20 23:00:00,long,20964.25,21000.75,1715.5,47,1965784.0,eod
85298,85299,2024-06-21 00:00:00,2024-06-21 01:00:00,long,21014.5,21020.5,282.0,47,1967499.5,eow
85300,85301,2024-06-21 02:00:00,2024-06-21 03:00:00,long,21015.75,20975.5,-1891.75,47,1967781.5,stop_loss
85302,85303,2024-06-21 04:00:00,2024-06-21 05:00:00,long,20922.5,20955.0,1527.5,47,1965889.75,eow
85305,85306,2024-06-21 07:00:00,2024-06-21 08:00:00,long,20941.0,20979.0,1786.0,47,1967417.25,eow
85308,85309,2024-06-21 10:00:00,2024-06-21 11:00:00,long,20957.25,21014.5,2690.75,47,1969203.25,eow
85311,85312,2024-06-21 13:00:00,2024-06-21 14:00:00,long,20907.75,20930.25,1057.5,47,1971894.0,eow
85314,85318,2024-06-21 16:00:00,2024-06-23 21:00:00,long,20956.75,20899.25,-2702.5,47,1972951.5,stop_loss
85319,85320,2024-06-23 22:00:00,2024-06-23 23:00:00,long,20897.0,20910.25,622.75,47,1970249.0,eod
85322,85326,2024-06-24 01:00:00,2024-06-24 05:00:00,long,20939.5,20902.25,-1750.75,47,1970871.75,stop_loss
85327,85329,2024-06-24 06:00:00,2024-06-24 08:00:00,long,20915.25,20881.0,-1609.75,47,1969121.0,stop_loss
85330,85331,2024-06-24 09:00:00,2024-06-24 10:00:00,long,20893.5,20854.0,-1856.5,47,1967511.25,stop_loss
85334,85336,2024-06-24 13:00:00,2024-06-24 15:00:00,long,20757.25,20692.25,-3120.0,48,1965654.75,stop_loss
85339,85343,2024-06-24 19:00:00,2024-06-24 23:00:00,long,20718.75,20741.25,1080.0,48,1962534.75,eod
85345,85346,2024-06-25 01:00:00,2024-06-25 02:00:00,long,20751.75,20729.0,-1092.0,48,1963614.75,stop_loss
85347,85348,2024-06-25 03:00:00,2024-06-25 04:00:00,long,20686.0,20764.0,3744.0,48,1962522.75,take_profit
85351,85355,2024-06-25 07:00:00,2024-06-25 11:00:00,long,20766.5,20905.75,6684.0,48,1966266.75,take_profit
85357,85363,2024-06-25 13:00:00,2024-06-25 20:00:00,long,20871.25,20936.75,3078.5,47,1972950.75,take_profit
85366,85370,2024-06-25 23:00:00,2024-06-26 03:00:00,long,20937.75,21014.75,3619.0,47,1976029.25,take_profit
85373,85375,2024-06-26 06:00:00,2024-06-26 08:00:00,long,20943.5,20882.0,-2890.5,47,1979648.25,stop_loss
85376,85384,2024-06-26 09:00:00,2024-06-26 18:00:00,long,20919.0,20877.75,-1938.75,47,1976757.75,stop_loss
85387,85389,2024-06-26 21:00:00,2024-06-26 23:00:00,long,20866.5,20858.5,-376.0,47,1974819.0,eod
85390,85399,2024-06-27 00:00:00,2024-06-27 09:00:00,long,20889.5,21006.75,5510.75,47,1974443.0,take_profit
85402,85408,2024-06-27 12:00:00,2024-06-27 19:00:00,long,20975.75,21042.0,3113.75,47,1979953.75,take_profit
85410,85412,2024-06-27 21:00:00,2024-06-27 23:00:00,long,21076.5,21077.75,58.75,47,1983067.5,eod
85437,85439,2024-07-01 01:00:00,2024-07-01 03:00:00,long,20954.25,20894.5,-2808.25,47,1983126.25,stop_loss
85440,85445,2024-07-01 04:00:00,2024-07-01 09:00:00,long,20873.25,20839.0,-1609.75,47,1980318.0,stop_loss
85446,85447,2024-07-01 10:00:00,2024-07-01 11:00:00,long,20853.75,20922.75,3243.0,47,1978708.25,take_profit
85450,85455,2024-07-01 14:00:00,2024-07-01 20:00:00,long,20960.75,20933.0,-1304.25,47,1981951.25,stop_loss
85456,85458,2024-07-01 21:00:00,2024-07-01 23:00:00,long,20934.75,20928.25,-305.5,47,1980647.0,eod
85460,85462,2024-07-02 01:00:00,2024-07-02 03:00:00,long,20957.25,20912.75,-2091.5,47,1980341.5,stop_loss
85463,85466,2024-07-02 04:00:00,2024-07-02 07:00:00,long,20906.25,20880.25,-1222.0,47,1978250.0,stop_loss
85467,85468,2024-07-02 08:00:00,2024-07-02 09:00:00,long,20892.75,21009.5,5487.25,47,1977028.0,take_profit
85472,85481,2024-07-02 13:00:00,2024-07-02 23:00:00,long,21156.5,21182.25,1210.25,47,1982515.25,eod
85482,85490,2024-07-03 00:00:00,2024-07-03 08:00:00,long,21191.25,21166.0,-1186.75,47,1983725.5,stop_loss
85491,85493,2024-07-03 09:00:00,2024-07-03 11:00:00,long,21227.75,21326.5,4641.25,47,1982538.75,take_profit
85497,85501,2024-07-03 19:00:00,2024-07-03 23:00:00,long,21349.75,21350.5,34.5,46,1987180.0,eod
85521,85522,2024-07-05 00:00:00,2024-07-05 01:00:00,long,21369.75,21376.25,299.0,46,1987214.5,eow
85523,85524,2024-07-05 02:00:00,2024-07-05 03:00:00,long,21391.25,21388.75,-115.0,46,1987513.5,eow
85525,85526,2024-07-05 04:00:00,2024-07-05 05:00:00,long,21376.0,21379.25,149.5,46,1987398.5,eow
85527,85528,2024-07-05 06:00:00,2024-07-05 07:00:00,long,21387.75,21380.25,-345.0,46,1987548.0,eow
85529,85530,2024-07-05 08:00:00,2024-07-05 09:00:00,long,21372.75,21460.75,4048.0,46,1987203.0,take_profit
85532,85533,2024-07-05 11:00:00,2024-07-05 12:00:00,long,21543.25,21536.0,-333.5,46,1991251.0,eow
85534,85535,2024-07-05 13:00:00,2024-07-05 14:00:00,long,21571.25,21561.0,-471.5,46,1990917.5,eow
85536,85537,2024-07-05 15:00:00,2024-07-05 16:00:00,long,21569.0,21538.5,-1403.0,46,1990446.0,stop_loss
85545,85555,2024-07-08 01:00:00,2024-07-08 11:00:00,long,21531.5,21615.25,3852.5,46,1989043.0,take_profit
85557,85562,2024-07-08 13:00:00,2024-07-08 19:00:00,long,21600.5,21685.5,3910.0,46,1992895.5,take_profit
85565,85566,2024-07-08 22:00:00,2024-07-08 23:00:00,long,21662.5,21681.25,862.5,46,1996805.5,eod
85570,85577,2024-07-09 03:00:00,2024-07-09 10:00:00,long,21679.5,21655.5,-1104.0,46,1997668.0,stop_loss
85580,85589,2024-07-09 13:00:00,2024-07-09 23:00:00,long,21607.5,21656.75,2265.5,46,1996564.0,eod
85590,85602,2024-07-10 00:00:00,2024-07-10 12:00:00,long,21662.75,21794.5,6060.5,46,1998829.5,take_profit
85605,85609,2024-07-10 15:00:00,2024-07-10 20:00:00,long,21841.0,21809.5,-1417.5,45,2004890.0,stop_loss
85610,85612,2024-07-10 21:00:00,2024-07-10 23:00:00,long,21824.25,21830.75,292.5,45,2003472.5,eod
85614,85623,2024-07-11 01:00:00,2024-07-11 10:00:00,long,21816.25,21550.5,-11958.75,45,2003765.0,stop_loss
85624,85625,2024-07-11 11:00:00,2024-07-11 12:00:00,long,21428.25,21391.0,-1713.5,46,1991806.25,stop_loss
85627,85628,2024-07-11 14:00:00,2024-07-11 15:00:00,long,21414.75,21376.75,-1748.0,46,1990092.75,stop_loss
85629,85635,2024-07-11 16:00:00,2024-07-11 23:00:00,long,21379.75,21367.5,-563.5,46,1988344.75,eod
85636,85637,2024-07-12 00:00:00,2024-07-12 01:00:00,long,21343.0,21365.25,1023.5,46,1987781.25,eow
85640,85641,2024-07-12 04:00:00,2024-07-12 05:00:00,long,21383.0,21381.75,-57.5,46,1988804.75,eow
85643,85644,2024-07-12 07:00:00,2024-07-12 08:00:00,long,21390.75,21386.25,-207.0,46,1988747.25,eow
85645,85646,2024-07-12 09:00:00,2024-07-12 10:00:00,long,21492.0,21582.75,4174.5,46,1988540.25,take_profit
85648,85649,2024-07-12 12:00:00,2024-07-12 13:00:00,long,21577.5,21657.25,3668.5,46,1992714.75,take_profit
85652,85658,2024-07-12 16:00:00,2024-07-14 23:00:00,long,21486.75,21522.75,1656.0,46,1996383.25,eod
85659,85669,2024-07-15 00:00:00,2024-07-15 10:00:00,long,21536.0,21674.75,6382.5,46,1998039.25,take_profit
85673,85674,2024-07-15 14:00:00,2024-07-15 15:00:00,long,21564.0,21540.25,-1092.5,46,2004421.75,stop_loss
85675,85681,2024-07-15 16:00:00,2024-07-15 23:00:00,long,21572.25,21594.5,1023.5,46,2003329.25,eod
85682,85685,2024-07-16 00:00:00,2024-07-16 03:00:00,long,21586.25,21528.5,-2656.5,46,2004352.75,stop_loss
85686,85692,2024-07-16 04:00:00,2024-07-16 10:00:00,long,21549.25,21488.75,-2783.0,46,2001696.25,stop_loss
85693,85695,2024-07-16 11:00:00,2024-07-16 13:00:00,long,21497.5,21472.5,-1150.0,46,1998913.25,stop_loss
85696,85700,2024-07-16 14:00:00,2024-07-16 19:00:00,long,21537.0,21512.25,-1138.5,46,1997763.25,stop_loss
85701,85704,2024-07-16 20:00:00,2024-07-16 23:00:00,long,21510.5,21482.5,-1288.0,46,1996624.75,stop_loss
85706,85707,2024-07-17 01:00:00,2024-07-17 02:00:00,long,21457.5,21402.0,-2553.0,46,1995336.75,stop_loss
85709,85712,2024-07-17 04:00:00,2024-07-17 07:00:00,long,21290.5,21233.75,-2610.5,46,1992783.75,stop_loss
85713,85714,2024-07-17 08:00:00,2024-07-17 09:00:00,long,21227.5,21155.75,-3372.25,47,1990173.25,stop_loss
85716,85717,2024-07-17 11:00:00,2024-07-17 12:00:00,long,21033.75,21010.0,-1116.25,47,1986801.0,stop_loss
85718,85720,2024-07-17 13:00:00,2024-07-17 15:00:00,long,20978.5,20939.0,-1856.5,47,1985684.75,stop_loss
